,Unnamed: 0,billing_entity,model,one_month,set_no,test_actual,test_mape,test_predicted,third_month,train_mape,two_month,val_mape
1806,1806.0,Lodi Memorial Rural Health Clinics,VARMAX,8.49,1.0,[468251.03 512017.25 523065.4 ],6.68,"[508016.591180055, 471798.0694155693, 503768.96060521976]",3.69,14.56,7.86,17.05
1807,1807.0,Lodi Memorial Rural Health Clinics,VARMAX,4.55,2.0,[512017.25 523065.4  576982.26],9.15,"[488704.40380677837, 482261.62489627063, 489958.9056837635]",15.08,9.7,7.8,13.05
1808,1808.0,Lodi Memorial Rural Health Clinics,VARMAX,8.19,3.0,[523065.4  576982.26 624560.53],10.02,"[480211.4678197592, 496069.4514976263, 575584.9226921387]",7.84,6.92,14.02,5.9
1809,1809.0,Lodi Memorial Rural Health Clinics,VARMAX,10.22,4.0,[576982.26 624560.53 565837.05],7.36,"[518020.7336163688, 590873.9005397358, 529296.8368884797]",6.46,7.09,5.39,2.56
1810,1810.0,Lodi Memorial Rural Health Clinics,VARMAX,2.27,5.0,[624560.53 565837.05 502851.19],5.26,"[610399.7514391536, 555097.7757222923, 561258.3916124483]",11.62,8.56,1.9,4.69
1811,1811.0,Lodi Memorial Rural Health Clinics,VARMAX,0.76,6.0,[565837.05 502851.19 621839.07],6.87,"[561532.9459980071, 541353.4345020168, 546042.987419109]",12.19,7.33,7.66,7.16
1812,1812.0,Lodi Memorial Rural Health Clinics,VARMAX,6.32,7.0,[502851.19 621839.07 557567.86],8.04,"[534611.462833492, 569751.1591575645, 505056.1897337612]",9.42,3.37,8.38,6.01
1813,1813.0,Lodi Memorial Rural Health Clinics,VARMA,8.45,1.0,[468251.03 512017.25 523065.4 ],7.36,"[507825.6881908926, 507840.8961062492, 456013.46923954756]",12.82,17.11,0.82,17.24
1814,1814.0,Lodi Memorial Rural Health Clinics,VARMA,0.09,2.0,[512017.25 523065.4  576982.26],9.12,"[512478.69437442947, 466247.2624814264, 482385.5172098878]",16.4,11.39,10.86,7.99
1815,1815.0,Lodi Memorial Rural Health Clinics,VARMA,1.05,3.0,[523065.4  576982.26 624560.53],5.56,"[528542.446138431, 508588.58076518244, 601046.4188738065]",3.76,11.41,11.85,3.6
1816,1816.0,Lodi Memorial Rural Health Clinics,VARMA,5.86,4.0,[576982.26 624560.53 565837.05],8.12,"[543191.8318582528, 568052.912972228, 512312.8913629592]",9.46,10.04,9.05,6.59
1817,1817.0,Lodi Memorial Rural Health Clinics,VARMA,0.02,5.0,[624560.53 565837.05 502851.19],3.84,"[624409.9865601783, 570903.2141491958, 556113.7492807809]",10.59,10.15,0.9,8.75
1818,1818.0,Lodi Memorial Rural Health Clinics,VARMA,12.63,6.0,[565837.05 502851.19 621839.07],16.51,"[494381.0890374103, 501480.14361594134, 394121.7086211615]",36.62,9.63,0.27,8.08
1819,1819.0,Lodi Memorial Rural Health Clinics,VARMA,5.33,7.0,[502851.19 621839.07 557567.86],16.84,"[529678.1287096116, 463059.3246962006, 448015.00152806944]",19.65,4.96,25.53,13.98
1820,1820.0,Lodi Memorial Rural Health Clinics,Holt Winter's,11.85,1.0,[468251.03 512017.25 523065.4 ],9.07,"[523726.17165173066, 500291.52341785224, 591414.9469829279]",13.07,7.69,2.29,5.9
1821,1821.0,Lodi Memorial Rural Health Clinics,Holt Winter's,12.0,2.0,[512017.25 523065.4  576982.26],10.74,"[450556.7569740873, 516171.5600326367, 467914.754696808]",18.9,6.53,1.32,13.33
1822,1822.0,Lodi Memorial Rural Health Clinics,Holt Winter's,11.54,3.0,[523065.4  576982.26 624560.53],7.13,"[583419.3770668245, 526702.719950214, 631687.2416997576]",1.14,6.71,8.71,6.21
1823,1823.0,Lodi Memorial Rural Health Clinics,Holt Winter's,15.33,4.0,[576982.26 624560.53 565837.05],11.44,"[488539.33024230413, 587827.6433220322, 491652.4571778711]",13.11,6.38,5.88,6.52
1824,1824.0,Lodi Memorial Rural Health Clinics,Holt Winter's,8.97,5.0,[624560.53 565837.05 502851.19],5.29,"[680594.8809549155, 563806.4556503511, 535723.2044502043]",6.54,6.21,0.36,9.2
1825,1825.0,Lodi Memorial Rural Health Clinics,Holt Winter's,6.13,6.0,[565837.05 502851.19 621839.07],3.43,"[531142.1126348702, 521634.714630463, 619134.9962551956]",0.43,6.32,3.74,7.15
1826,1826.0,Lodi Memorial Rural Health Clinics,Holt Winter's,7.89,7.0,[502851.19 621839.07 557567.86],6.05,"[542504.6206537992, 661508.9995486044, 579224.5546757552]",3.88,4.14,6.38,7.41
1827,1827.0,Lodi Memorial Rural Health Clinics,PROPHET,28.95,1.0,[468251.03 512017.25 523065.4 ],17.15,"[603820.2661142594, 600989.1105985077, 549826.7510689476]",5.12,9.51,17.38,12.07
1828,1828.0,Lodi Memorial Rural Health Clinics,PROPHET,9.2,2.0,[512017.25 523065.4  576982.26],8.71,"[559129.5780257201, 498334.7936140701, 506673.06709005387]",12.19,8.81,4.73,8.93
1829,1829.0,Lodi Memorial Rural Health Clinics,PROPHET,6.11,3.0,[523065.4  576982.26 624560.53],8.99,"[555012.2530084167, 527534.1343822145, 547869.0112540632]",12.28,6.98,8.57,12.41
1830,1830.0,Lodi Memorial Rural Health Clinics,PROPHET,10.48,4.0,[576982.26 624560.53 565837.05],10.32,"[516527.01039056043, 542318.2274385549, 607169.2333917137]",7.3,6.23,13.17,15.95
1831,1831.0,Lodi Memorial Rural Health Clinics,PROPHET,12.55,5.0,[624560.53 565837.05 502851.19],5.63,"[546156.9456702387, 565106.9440078975, 523971.8833938949]",4.2,6.93,0.13,9.2
1832,1832.0,Lodi Memorial Rural Health Clinics,PROPHET,0.18,6.0,[565837.05 502851.19 621839.07],10.38,"[564843.896777652, 628308.4575771026, 584363.4576720161]",6.03,6.95,24.95,13.45
1833,1833.0,Lodi Memorial Rural Health Clinics,PROPHET,16.85,7.0,[502851.19 621839.07 557567.86],11.08,"[587570.6573289797, 544927.3070502589, 535192.0296550574]",4.01,5.76,12.37,10.37
1834,1834.0,San Joaquin Clinics,SARIMA,3.92,1.0,[10361002.23  9962144.41 10297474.51],12.89,"[10767487.174412295, 11302091.968440484, 12491618.906279594]",21.31,8.83,13.45,10.09
1835,1835.0,San Joaquin Clinics,SARIMA,7.37,2.0,[ 9962144.41 10297474.51 11195960.94],8.66,"[10696122.340974558, 11861624.094555603, 10812322.924518777]",3.43,9.8,15.19,2.06
1836,1836.0,San Joaquin Clinics,SARIMA,7.02,3.0,[10297474.51 11195960.94 11511219.06],6.56,"[11020678.454650437, 10387076.623574402, 10886460.136418913]",5.43,8.78,7.22,15.25
1837,1837.0,San Joaquin Clinics,SARIMA,11.4,4.0,[11195960.94 11511219.06 12022261.49],12.32,"[9919697.227730613, 10440505.02391189, 10069224.70175195]",16.25,9.12,9.3,3.49
1838,1838.0,San Joaquin Clinics,SARIMA,4.1,5.0,[11511219.06 12022261.49 13456685.  ],11.59,"[11039356.897763781, 10884549.656875338, 10603196.641210852]",21.2,9.01,9.46,7.61
1839,1839.0,San Joaquin Clinics,SARIMA,5.93,6.0,[12022261.49 13456685.   15081196.7 ],14.79,"[11309199.341656577, 10937261.46136409, 12107239.080815172]",19.72,8.11,18.72,6.52
1840,1840.0,San Joaquin Clinics,SARIMA,16.12,7.0,[13456685.   15081196.7  13821763.81],15.5,"[11287394.930283457, 12720781.949192083, 11784147.490173602]",14.74,7.13,15.65,11.36
1841,1841.0,San Joaquin Clinics,SARIMA,11.08,8.0,[15081196.7  13821763.81 15445387.98],8.65,"[13410153.215958517, 13068240.606370876, 13991409.711950649]",9.41,6.54,5.45,9.71
1842,1842.0,San Joaquin Clinics,SARIMA,1.62,9.0,[13821763.81 15445387.98 13102610.51],4.53,"[14046168.94659524, 14960729.426084945, 14260443.91351163]",8.84,6.74,3.14,16.3
1843,1843.0,San Joaquin Clinics,SARIMA,3.11,10.0,[15445387.98 13102610.51 14581756.43],5.27,"[14964683.044895139, 14036464.451061225, 13770299.690144327]",5.56,6.83,7.13,17.89
1844,1844.0,San Joaquin Clinics,SARIMA,12.33,11.0,[13102610.51 14581756.43 18003369.98],10.48,"[14718717.500817176, 14213565.146368627, 15016605.125904908]",16.59,6.62,2.53,8.66
1845,1845.0,San Joaquin Clinics,SARIMA,9.31,12.0,[14581756.43 18003369.98 16721341.15],18.9,"[13224698.585399512, 13445928.744509, 13029464.012843536]",22.08,7.38,25.31,3.98
1846,1846.0,San Joaquin Clinics,SARIMAX,4.28,1.0,[10361002.23  9962144.41 10297474.51],11.75,"[10804137.735267615, 11350145.5826475, 12052866.328631148]",17.05,8.33,13.93,8.2
1847,1847.0,San Joaquin Clinics,SARIMAX,9.85,2.0,[ 9962144.41 10297474.51 11195960.94],6.59,"[10943165.486463632, 11226748.296569157, 11297806.57561246]",0.91,8.18,9.02,16.41
1848,1848.0,San Joaquin Clinics,SARIMAX,2.08,3.0,[10297474.51 11195960.94 11511219.06],6.17,"[10511714.799619365, 10407956.950780008, 10429435.28620683]",9.4,8.39,7.04,10.8
1849,1849.0,San Joaquin Clinics,SARIMAX,10.21,4.0,[11195960.94 11511219.06 12022261.49],12.16,"[10053306.104654837, 10311922.046565568, 10115400.04873361]",15.86,8.54,10.42,8.62
1850,1850.0,San Joaquin Clinics,SARIMAX,7.71,5.0,[11511219.06 12022261.49 13456685.  ],14.15,"[10623343.94319772, 10828479.501057599, 10116603.333704203]",24.82,8.45,9.93,6.0
1851,1851.0,San Joaquin Clinics,SARIMAX,7.1,6.0,[12022261.49 13456685.   15081196.7 ],13.82,"[11169018.408076746, 11342565.977721127, 12270389.869969327]",18.64,8.28,15.71,3.5
1852,1852.0,San Joaquin Clinics,SARIMAX,13.45,7.0,[13456685.   15081196.7  13821763.81],14.58,"[11647099.680446282, 12453219.946187666, 12042835.817525214]",12.87,6.3,17.43,10.84
1853,1853.0,San Joaquin Clinics,SARIMAX,8.36,8.0,[15081196.7  13821763.81 15445387.98],5.84,"[13819882.307270875, 13320878.77710239, 14591564.704181165]",5.53,6.05,3.62,12.56
1854,1854.0,San Joaquin Clinics,SARIMAX,5.72,9.0,[13821763.81 15445387.98 13102610.51],5.71,"[14612915.799022984, 15533058.265345579, 14523649.263968194]",10.85,6.42,0.57,14.3
1855,1855.0,San Joaquin Clinics,SARIMAX,2.89,10.0,[15445387.98 13102610.51 14581756.43],4.03,"[14998778.805972721, 13927983.453493506, 14157765.41839261]",2.91,6.39,6.3,15.76
1856,1856.0,San Joaquin Clinics,SARIMAX,8.45,11.0,[13102610.51 14581756.43 18003369.98],8.44,"[14209989.902946746, 14604875.295174038, 14993200.00638021]",16.72,6.37,0.16,5.62
1857,1857.0,San Joaquin Clinics,SARIMAX,7.18,12.0,[14581756.43 18003369.98 16721341.15],16.9,"[13534993.16167742, 13502051.938673649, 13625606.70157666]",18.51,6.52,25.0,5.91
1858,1858.0,San Joaquin Clinics,TBATS,4.29,1.0,[10361002.23  9962144.41 10297474.51],2.81,"[9916919.533705285, 9916919.533705285, 9916919.533705285]",3.7,13.07,0.45,8.05
1859,1859.0,San Joaquin Clinics,TBATS,3.59,2.0,[ 9962144.41 10297474.51 11195960.94],3.73,"[10319991.9511377, 10375650.110031776, 10431308.268925853]",6.83,11.48,0.76,22.13
1860,1860.0,San Joaquin Clinics,TBATS,2.2,3.0,[10297474.51 11195960.94 11511219.06],8.26,"[10070563.691900283, 10070563.691900283, 10070563.691900283]",12.52,11.42,10.05,7.62
1861,1861.0,San Joaquin Clinics,TBATS,8.98,4.0,[11195960.94 11511219.06 12022261.49],11.9,"[10190638.003054101, 10190638.003054101, 10190638.003054101]",15.24,10.88,11.47,2.27
1862,1862.0,San Joaquin Clinics,TBATS,6.77,5.0,[11511219.06 12022261.49 13456685.  ],12.59,"[10731683.728674743, 10731683.728674743, 10731683.728674743]",20.25,10.6,10.73,4.1
1863,1863.0,San Joaquin Clinics,TBATS,7.03,6.0,[12022261.49 13456685.   15081196.7 ],16.62,"[11177383.87803566, 11177383.87803566, 11177383.87803566]",25.89,10.41,16.94,8.3
1864,1864.0,San Joaquin Clinics,TBATS,13.25,7.0,[13456685.   15081196.7  13821763.81],17.13,"[11673379.202113802, 11673379.202113802, 11673379.202113802]",15.54,10.46,22.6,11.89
1865,1865.0,San Joaquin Clinics,TBATS,14.66,8.0,[15081196.7  13821763.81 15445387.98],11.82,"[12870377.273801321, 13007322.036183963, 13144266.79856661]",14.9,10.73,5.89,9.45
1866,1866.0,San Joaquin Clinics,TBATS,4.22,9.0,[13821763.81 15445387.98 13102610.51],6.97,"[14405142.389342582, 14405142.389342582, 14405142.389342582]",9.94,10.8,6.73,16.66
1867,1867.0,San Joaquin Clinics,TBATS,8.85,10.0,[15445387.98 13102610.51 14581756.43],6.38,"[14078260.926557198, 14181186.464663014, 14282893.084314883]",2.05,10.2,8.23,15.34
1868,1868.0,San Joaquin Clinics,TBATS,14.18,11.0,[13102610.51 14581756.43 18003369.98],11.23,"[14960137.290434817, 14960137.290434817, 14960137.290434817]",16.9,10.77,2.59,13.55
1869,1869.0,San Joaquin Clinics,TBATS,1.83,12.0,[14581756.43 18003369.98 16721341.15],11.03,"[14314804.93578653, 14522194.369003482, 14729583.802220426]",11.91,10.4,19.34,7.58
1870,1870.0,San Joaquin Clinics,VARMAX,0.81,1.0,[10361002.23  9962144.41 10297474.51],3.93,"[10277008.96763964, 9555859.678270912, 9586136.151909495]",6.91,11.95,4.08,10.17
1871,1871.0,San Joaquin Clinics,VARMAX,0.03,2.0,[ 9962144.41 10297474.51 11195960.94],6.39,"[9958992.569597187, 9705985.575843833, 9697420.56549005]",13.38,12.72,5.74,7.58
1872,1872.0,San Joaquin Clinics,VARMAX,4.22,3.0,[10297474.51 11195960.94 11511219.06],10.53,"[9862853.037850933, 10046601.843068376, 9541690.389806928]",17.11,11.39,10.27,1.89
1873,1873.0,San Joaquin Clinics,VARMAX,9.49,4.0,[11195960.94 11511219.06 12022261.49],14.38,"[10133849.626906456, 9647888.74467549, 9921968.186436193]",17.47,10.2,16.19,2.01
1874,1874.0,San Joaquin Clinics,VARMAX,8.99,5.0,[11511219.06 12022261.49 13456685.  ],15.37,"[10476513.528903073, 10682751.525782188, 9961002.87123114]",25.98,9.65,11.14,2.73
1875,1875.0,San Joaquin Clinics,VARMAX,5.14,6.0,[12022261.49 13456685.   15081196.7 ],17.8,"[11403762.042271027, 10676136.72047074, 10919053.84551478]",27.6,10.02,20.66,10.04
1876,1876.0,San Joaquin Clinics,VARMAX,20.68,7.0,[13456685.   15081196.7  13821763.81],23.15,"[10673689.660021007, 11145848.250770984, 10688049.825955763]",22.67,9.86,26.09,14.57
1877,1877.0,San Joaquin Clinics,VARMAX,14.42,8.0,[15081196.7  13821763.81 15445387.98],12.26,"[12906320.993749926, 12803532.526020592, 13131394.946647702]",14.98,9.17,7.37,14.34
1878,1878.0,San Joaquin Clinics,VARMAX,2.29,9.0,[13821763.81 15445387.98 13102610.51],5.29,"[13505511.137976637, 13527481.757631078, 12950159.748615032]",1.16,10.18,12.42,17.43
1879,1879.0,San Joaquin Clinics,VARMAX,9.21,10.0,[15445387.98 13102610.51 14581756.43],6.86,"[14023502.79136008, 12839793.055038184, 13214451.720571315]",9.38,8.51,2.01,17.55
1880,1880.0,San Joaquin Clinics,VARMAX,5.43,11.0,[13102610.51 14581756.43 18003369.98],11.53,"[13813669.5319861, 14090212.648483327, 13357769.737030327]",25.8,8.73,3.37,12.36
1881,1881.0,San Joaquin Clinics,VARMAX,7.41,12.0,[14581756.43 18003369.98 16721341.15],16.97,"[13500922.033146814, 13423355.817035154, 13702016.057431443]",18.06,11.28,25.44,5.46
1882,1882.0,San Joaquin Clinics,VARMA,3.08,1.0,[10361002.23  9962144.41 10297474.51],3.13,"[10680410.83996019, 9342130.024873087, 10306040.781696921]",0.08,13.07,6.22,7.48
1883,1883.0,San Joaquin Clinics,VARMA,5.81,2.0,[ 9962144.41 10297474.51 11195960.94],8.14,"[9383006.068502916, 9998865.43480661, 9436621.916240264]",15.71,14.34,2.9,3.22
1884,1884.0,San Joaquin Clinics,VARMA,1.72,3.0,[10297474.51 11195960.94 11511219.06],10.59,"[10474118.145594075, 9667449.784366684, 9624097.727347035]",16.39,12.36,13.65,8.92
1885,1885.0,San Joaquin Clinics,VARMA,14.6,4.0,[11195960.94 11511219.06 12022261.49],16.59,"[9561510.264106201, 9586619.866653472, 9804343.731233256]",18.45,10.9,16.72,5.49
1886,1886.0,San Joaquin Clinics,VARMA,9.11,5.0,[11511219.06 12022261.49 13456685.  ],14.08,"[10462963.184214573, 10815630.279380143, 10347199.382503582]",23.11,10.46,10.04,8.86
1887,1887.0,San Joaquin Clinics,VARMA,5.4,6.0,[12022261.49 13456685.   15081196.7 ],16.78,"[11373568.716281919, 10944901.009470487, 11118442.884138344]",26.28,10.28,18.67,9.58
1888,1888.0,San Joaquin Clinics,VARMA,15.97,7.0,[13456685.   15081196.7  13821763.81],18.84,"[11308235.379889542, 11376588.045207985, 11611850.787316972]",15.99,10.29,24.56,16.5
1889,1889.0,San Joaquin Clinics,VARMA,15.4,8.0,[15081196.7  13821763.81 15445387.98],12.45,"[12758604.129947377, 13195435.132947555, 12757187.233080484]",17.4,11.11,4.53,13.22
1890,1890.0,San Joaquin Clinics,VARMA,3.48,9.0,[13821763.81 15445387.98 13102610.51],6.65,"[14303246.74634044, 13942793.809651459, 13985708.672522694]",6.74,11.19,9.73,14.59
1891,1891.0,San Joaquin Clinics,VARMA,10.62,10.0,[15445387.98 13102610.51 14581756.43],5.59,"[13804607.327423206, 13451125.611256005, 14074657.35093791]",3.48,11.0,2.66,20.05
1892,1892.0,San Joaquin Clinics,VARMA,13.19,11.0,[13102610.51 14581756.43 18003369.98],11.81,"[14831283.808539087, 15270558.329388464, 14848299.792398632]",17.52,11.11,4.72,12.81
1893,1893.0,San Joaquin Clinics,VARMA,2.42,12.0,[14581756.43 18003369.98 16721341.15],14.39,"[14229110.878617493, 13617283.775332281, 13979604.195495827]",16.4,12.1,24.36,7.58
1894,1894.0,San Joaquin Clinics,Holt Winter's,2.55,1.0,[10361002.23  9962144.41 10297474.51],9.84,"[10624985.744656205, 10574318.803811928, 12443109.534926435]",20.84,8.04,6.15,10.28
1895,1895.0,San Joaquin Clinics,Holt Winter's,4.55,2.0,[ 9962144.41 10297474.51 11195960.94],8.87,"[10415697.390917804, 12364019.459944353, 11419663.721772483]",2.0,7.75,20.07,4.99
1896,1896.0,San Joaquin Clinics,Holt Winter's,18.96,3.0,[10297474.51 11195960.94 11511219.06],7.15,"[12249960.458270837, 11201512.961953525, 11231030.537274458]",2.43,8.38,0.05,9.36
1897,1897.0,San Joaquin Clinics,Holt Winter's,10.4,4.0,[11195960.94 11511219.06 12022261.49],12.13,"[10031233.743030882, 10170281.578560818, 10299084.583483791]",14.33,8.12,11.65,10.98
1898,1898.0,San Joaquin Clinics,Holt Winter's,4.95,5.0,[11511219.06 12022261.49 13456685.  ],11.47,"[10941828.98889812, 11097411.341551946, 10525716.49771518]",21.78,7.49,7.69,15.29
1899,1899.0,San Joaquin Clinics,Holt Winter's,3.86,6.0,[12022261.49 13456685.   15081196.7 ],11.91,"[11558511.348895056, 11026824.103406817, 12998347.146381417]",13.81,7.46,18.06,10.76
1900,1900.0,San Joaquin Clinics,Holt Winter's,12.49,7.0,[13456685.   15081196.7  13821763.81],14.29,"[11775936.884664346, 13834907.299966138, 10766947.443943944]",22.1,8.02,8.26,5.93
1901,1901.0,San Joaquin Clinics,Holt Winter's,1.46,8.0,[15081196.7  13821763.81 15445387.98],5.75,"[14861239.431770599, 12525930.06107403, 14452221.221578022]",6.43,7.76,9.38,9.59
1902,1902.0,San Joaquin Clinics,Holt Winter's,8.14,9.0,[13821763.81 15445387.98 13102610.51],4.95,"[12697237.944290021, 14607330.609143293, 12932511.461157167]",1.3,7.7,5.43,11.68
1903,1903.0,San Joaquin Clinics,Holt Winter's,2.27,10.0,[15445387.98 13102610.51 14581756.43],5.28,"[15795712.61388635, 13933025.374885112, 13527702.085753644]",7.23,7.5,6.34,15.74
1904,1904.0,San Joaquin Clinics,Holt Winter's,4.72,11.0,[13102610.51 14581756.43 18003369.98],10.18,"[13721130.623922775, 13320208.977441907, 14912611.327154309]",17.17,7.88,8.65,5.47
1905,1905.0,San Joaquin Clinics,Holt Winter's,11.63,12.0,[14581756.43 18003369.98 16721341.15],15.51,"[12886330.381803127, 14398135.937562713, 14233344.195649808]",14.88,7.9,20.03,4.78
1906,1906.0,San Joaquin Clinics,PROPHET,10.96,1.0,[10361002.23  9962144.41 10297474.51],11.04,"[11497047.394751895, 11365078.308875212, 11128850.015540358]",8.07,9.74,14.08,11.39
1907,1907.0,San Joaquin Clinics,PROPHET,14.05,2.0,[ 9962144.41 10297474.51 11195960.94],8.39,"[11361498.495024612, 11291755.329403386, 11031286.098469332]",1.47,9.74,9.66,11.62
1908,1908.0,San Joaquin Clinics,PROPHET,0.09,3.0,[10297474.51 11195960.94 11511219.06],1.24,"[10287961.923479302, 11403742.070849562, 11306662.145393467]",1.78,9.6,1.86,13.98
1909,1909.0,San Joaquin Clinics,PROPHET,3.78,4.0,[11195960.94 11511219.06 12022261.49],5.58,"[10773092.282922665, 11053462.073510204, 10940609.979170416]",9.0,9.55,3.98,10.1
1910,1910.0,San Joaquin Clinics,PROPHET,4.58,5.0,[11511219.06 12022261.49 13456685.  ],11.32,"[10983729.943038587, 10875941.854394231, 10785918.769504491]",19.85,9.08,9.53,7.55
1911,1911.0,San Joaquin Clinics,PROPHET,6.53,6.0,[12022261.49 13456685.   15081196.7 ],16.54,"[11236617.747106504, 11202942.668840345, 11109209.484291667]",26.34,9.14,16.75,5.58
1912,1912.0,San Joaquin Clinics,PROPHET,14.0,7.0,[13456685.   15081196.7  13821763.81],18.28,"[11572157.727230767, 11390792.675343983, 11557800.710974861]",16.38,8.48,24.47,10.55
1913,1913.0,San Joaquin Clinics,PROPHET,19.31,8.0,[15081196.7  13821763.81 15445387.98],17.1,"[12169637.292163406, 12057053.597221693, 12476509.983988782]",19.22,8.63,12.77,11.79
1914,1914.0,San Joaquin Clinics,PROPHET,7.48,9.0,[13821763.81 15445387.98 13102610.51],9.17,"[12788279.422214862, 12794629.523109924, 12727358.110189397]",2.86,8.05,17.16,16.23
1915,1915.0,San Joaquin Clinics,PROPHET,14.84,10.0,[15445387.98 13102610.51 14581756.43],11.21,"[13153640.653327571, 13486131.107264321, 12268785.74203043]",15.86,8.22,2.93,18.16
1916,1916.0,San Joaquin Clinics,PROPHET,6.67,11.0,[13102610.51 14581756.43 18003369.98],12.25,"[13977078.571034074, 13839049.762522176, 13507539.6723937]",24.97,7.92,5.09,17.67
1917,1917.0,San Joaquin Clinics,PROPHET,0.54,12.0,[14581756.43 18003369.98 16721341.15],14.09,"[14660584.246788466, 13338915.95174759, 14076684.368377104]",15.82,8.36,25.91,9.08
1918,1918.0,San Joaquin Community Hospital,SARIMA,2.61,1.0,[1.70543973e+08 1.59020260e+08 1.75299054e+08],3.04,"[175000519.11503077, 154136614.95822242, 169259710.655326]",3.45,2.53,3.07,3.3
1919,1919.0,San Joaquin Community Hospital,SARIMA,2.91,2.0,[1.59020260e+08 1.75299054e+08 1.68947663e+08],3.96,"[154386546.01776242, 167933288.66271168, 160904623.31022304]",4.76,2.4,4.2,3.85
1920,1920.0,San Joaquin Community Hospital,SARIMA,4.12,3.0,[1.75299054e+08 1.68947663e+08 1.65499804e+08],3.74,"[168077856.0371297, 160738201.42963064, 169219543.82240576]",2.25,2.36,4.86,3.47
1921,1921.0,San Joaquin Community Hospital,SARIMA,4.39,4.0,[1.68947663e+08 1.65499804e+08 1.59555474e+08],3.47,"[161535959.93906587, 168643657.9784574, 166155249.44615963]",4.14,2.28,1.9,3.02
1922,1922.0,San Joaquin Community Hospital,SARIMA,1.65,5.0,[1.65499804e+08 1.59555474e+08 1.68296818e+08],2.63,"[168235254.61370045, 165687844.2908494, 164273252.45755598]",2.39,2.24,3.84,3.64
1923,1923.0,San Joaquin Community Hospital,SARIMA,4.43,6.0,[1.59555474e+08 1.68296818e+08 1.67172352e+08],2.63,"[166628439.48805305, 165432828.91311312, 170121505.2861411]",1.76,2.24,1.7,3.4
1924,1924.0,San Joaquin Community Hospital,SARIMA,1.67,7.0,[1.68296818e+08 1.67172352e+08 1.60332638e+08],1.63,"[165480177.86042598, 169926135.21268725, 162856877.29697317]",1.57,2.27,1.65,3.92
1925,1925.0,San Joaquin Community Hospital,SARIMA,0.9,8.0,[1.67172352e+08 1.60332638e+08 1.70013416e+08],1.5,"[168681041.9819561, 162163570.14948636, 165838383.78455186]",2.46,2.57,1.14,3.09
